smiles,logP,qed,SAS
"CCOc1cc(SC[C@H](O)CO)c(N)cc1F
",1.2519,0.536845359601,2.954902428679647
"CCN(CCO)C(=O)Nc1c(C)cccc1C
",2.14954,0.8441975623289999,1.9765518661214931
"CCN(C/C=C/c1ccco1)C[C@H](C)C#N
",2.77438,0.732476829615,3.2684823154984617
"COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/N=C2\NC(=O)[C@@H](Cc3ccc(F)cc3)S2)cc1
",4.8512,0.278503461781,3.2561331474156283
"CC[NH2+]CCC(=O)NC1C(C)(C)C1(C)C
",0.5106,0.6551449445759999,4.028305993297844
"CC[C@H](C)[C@H](NC(N)=O)C(=O)NNC(=O)Cc1ccc(F)cc1
",0.5986,0.585344873378,2.779968458168801
"CCCNC(=O)c1nn(-c2ccc(F)cc2)c(OCC)cc1=O
",1.9101,0.887846627147,2.2270852056661408
"O=C(Nc1cc([N+](=O)[O-])ccc1Cl)c1nc[nH]n1
",1.6186,0.653285803091,2.741863425991914
"Cc1csc2nc(Cn3cnc4scc(-c5ccc(Cl)cc5)c4c3=O)cc(=O)n12
",4.20452,0.404544447026,2.6320799354229862
"CC(C)(CNC(=O)c1sc2ccccc2c1N)S(C)(=O)=O
",2.0365,0.903768014445,2.5773609281244774
"C[C@H]1CN(C2CCN(C(=O)C(=O)Nc3ccc(Cl)nc3)CC2)CCO1
",1.3852,0.638721830715,2.9548576657092185
"C[C@@H]1CC[C@@H]([NH2+]CCSc2ccccc2)[C@@H]1C
",2.7767,0.624134770683,4.220771938749916
"CC[C@H]([NH3+])[C@H](c1cnn(C)c1)N(CC)Cc1ccccn1
",1.3988,0.846263007868,3.8580120330948566
"Cc1[nH]c(=O)[nH]c(=O)c1NC(=O)c1cccc2c(Br)cccc12
",2.53962,0.642339694946,2.304814051819987
"Cc1c(Cl)ccc2c1N(C(=O)CCc1cnn(C)c1)CCC2
",3.2939199999999995,0.855914717757,2.5431077244324136
"CN1C(=O)Cc2cc(-c3csc(CC(=O)NCc4ccccc4)n3)ccc21
",3.1879,0.731905183714,2.2535443050332877
"CCn1c(CCNC(=O)C2=C(C)NC(=O)N[C@H]2C)nc2ccccc21
",1.6902,0.779402623195,2.883871889513584
"O=C(NCCCn1ccnc1)c1cccs1
",1.7647,0.808652963224,2.11456746061838
"CCCCNC(=O)NCc1cccc(OC(F)F)c1
",2.8873,0.7437968754819999,1.904848653248756
"Cc1ccc(C[NH+]2CCC[C@H](C(=O)NCC3CC3)C2)cc1
",1.3161200000000002,0.850610116917,3.9643630500440095
"C[C@@H]1C[C@H](c2ccccc2F)[NH+](CCCSCC#N)C1
",2.43838,0.815882876505,4.776205338039871
"COc1cccc(-c2noc(NC[C@H](O)c3ccccc3Cl)n2)c1
",3.5441,0.694049800858,2.6975138013307816
"CCC[C@H](C)[NH2+]Cc1cccc(NC(=O)N(C)C)c1
",2.0321,0.815176403504,3.539369765923165
"c1cc(CN2CC[C@H](C[NH+]3CCCC3)C2)c2c(c1)OCO2
",0.9159,0.905816606465,4.029863174868011
"CCOC(=O)NC(=O)CSc1nc2scc(-c3cccs3)c2c(=O)[nH]1
",3.0779,0.502378086009,2.583669004323987
"CN(C)C(=O)COc1ccccc1C[NH+]1CCC(NC(N)=O)CC1
",-0.6308,0.674027877235,3.462720978502073
"C[C@@H](NC(=O)Cc1cccc2ccccc12)C(=O)N1CCC(C(=O)c2ccccc2)CC1
",4.0085,0.582125759838,2.5252338768604456
"C=CC[C@@H](NC(=O)OCc1ccccc1)C(=O)[O-]
",0.6074,0.7618799306470001,2.8693754199881965
"COc1ccc(NC(=O)Nc2ccccc2C(=O)c2ccccc2)c(C)c1
",4.87862,0.609824401722,1.747282005794066
"CCCN(CCO)C(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1
",0.6536,0.769505318618,3.3137392038901634
"COc1ccc(N2C(=O)/C(=C/c3ccc(Br)s3)C([O-])=NC2=S)c(OC)c1
",3.0017,0.521502450313,3.047275643309815
"Cc1ccc2oc(C(=O)N(Cc3ccco3)Cc3sccc3C)cc(=O)c2c1
",4.9069400000000005,0.462609686143,2.524285044662664
"CCn1c(CN2CCc3ccc([N+](=O)[O-])cc3C2)nc2ccccc21
",3.5227,0.527534281596,2.212182005407412
"Cc1ccc(SC2(C(=O)NCC3CC[NH+](C)CC3)CCCC2)cc1
",2.44082,0.857487458134,3.6666047103445334
"CCc1cc(=O)n2nc([C@@H]3CCN(Cc4cccc(C)c4OC)C3)cc2[nH]1
",2.89152,0.748080848815,3.3450312305595786
"COc1ccc(C[C@@H](O)c2cnn(C)c2)cn1
",1.0998,0.869970734165,2.814183114298377
"C[NH2+][C@]1(C(N)=O)CC[C@H](Sc2ncnc3ccccc23)C1
",0.6917,0.828223387669,4.200767665428625
"Cc1ccc(C)c(NC(=O)COC(=O)c2nccc3ccccc23)c1
",3.64714,0.720121189738,1.9419309761549748
"CCc1ccc([C@@H](O)[C@@H]2CCCc3cccnc32)o1
",3.3905,0.8983550324200001,3.4657958556538415
"Cc1nn(Cc2ccc(F)cc2)c(Cl)c1[C@H]1CC(c2ccc([N+](=O)[O-])cc2)=Nc2nnnn21
",4.04092,0.311670467901,3.2603781588706697
"CCCOC(=O)C1C(C)=NC2=C(C(=O)C[C@H](c3ccccc3OC)C2)[C@@H]1c1coc2ccccc2c1=O
",5.3299,0.411154944447,3.6838294600847874
"O=C(O/N=C(/c1ccncc1)c1ccc([N+](=O)[O-])cc1)c1cc(F)c(F)cc1Cl
",4.5308,0.190943323695,2.4917948360511417
"C[C@H](OC(=O)c1ccc(N2CCCC2=O)cc1)C(=O)C1=c2ccccc2=[NH+][C@@H]1C
",-0.119,0.743842206054,3.77830260629254
"COCC1CC[NH+](Cc2cc3cc(C)c(C)cc3o2)CC1
",2.49094,0.934570981232,3.7165543896629383
"COc1ccc(C(=O)N/C(=C\c2ccc3c(c2)OCO3)C(=O)N2CCCCC2)cc1
",3.2073,0.757517788934,2.2460045367169723
"CCN(Cc1cccc(Cl)c1)C(=O)[C@H]1CCCCN1C(=O)OC(C)(C)C
",4.4781,0.7397828630500001,2.6092549872519246
"CC(C)(CN1CCCCCCC1=O)C(=O)NN
",0.7952,0.442802392481,2.6104227691315263
"Cc1nnc2ccc(N3CC[C@H](C)C[C@@H]3c3ccco3)nn12
",3.00332,0.7198566885690001,3.4558176906447513
"C[C@H](O)C(C)(C)C[NH+](C)Cc1ccc(Br)cc1
",1.8708,0.857988496427,4.216889857606243
"O=C1[C@@H](Nc2cnn(Cc3ccccc3)c(=O)c2Cl)CCN1c1ccccc1
",3.1624,0.7112874546960001,2.731626854898261
"CC[NH2+][C@H]1CCCC[C@@H](C[C@@H]2CSc3ccccc32)C1
",3.7982,0.8092292662549999,4.447298208416597
"COc1ccc([C@@H](C)[NH2+][C@H](C(N)=O)c2ccc(F)cc2)cc1OC
",1.6939,0.8157993214489999,3.523163632203259
"O=C(NC[C@@H](O)COc1cccc(F)c1)N[C@H]1CCCCNC1=O
",0.5333,0.619482518385,3.018734858036248
"C[C@H](c1ccccc1)N(C)C(=O)c1cnc2nc([O-])[nH]c(=O)c2c1
",1.2249,0.790045413518,3.2573269196854966
"C[C@@](CO)(NC(=O)Nc1cc(F)ccc1F)C1CC1
",2.2473,0.787303334754,2.9648452271135586
"COc1cc(C)c([C@@H](C)NC(=O)[C@H]2SCCc3ccccc32)cc1OC
",4.22002,0.8207268269779999,3.2376300465781345
"Cn1cc[nH+]c1CNc1ccccc1C(=O)C1CCCC1
",2.8242,0.8524787256990001,3.2329828385910604
"COc1ccc(NC(C)=O)cc1NC(=O)c1cc(-c2cccs2)nc2ccccc12
",5.1826,0.450885320695,2.0554561436505345
"C[C@@H]1CCCC[C@H]1NC(=O)NCCc1ccc(F)cc1
",3.2461,0.8578847172499999,2.542045629861578
"Cn1cc([C@H](CNC(=O)N[C@H]2CCCc3ccc(F)cc32)[NH+](C)C)cn1
",1.1216,0.758008607524,4.001645641941676
"C=C[C@@H](CC(=O)Nc1ccccc1-n1cnnn1)c1ccccc1
",2.9607,0.7022568160279999,2.8350255452390467
"Cn1cc(CNC(=O)C(=O)Nc2cc(Cl)ccc2Oc2ccccc2)cn1
",3.1207,0.653060065813,2.1116480397601003
"C[C@]([NH3+])(c1ccc(F)cc1)[C@H]1CCO[C@]2(CCSC2)C1
",2.5851,0.908249547289,4.8482250081495115
"C[C@@H]1C[C@@H]1C(=O)Nc1nc(-c2cc(Cl)ccc2Cl)cs1
",4.7114,0.847534579055,2.8232599103179634
"CCNC(=O)NC(=O)C[NH+](C)CCOc1ccccc1
",-0.5742,0.651734807763,3.468618316860248
"CCCCN(C)S(=O)(=O)N1CCC2(CC1)C[C@H]2c1nc(-c2cccnc2)no1
",2.6778,0.7002786145219999,3.744013494193688
"Cc1ccc(C(F)(F)F)cc1-n1c(C)n[nH]c1=S
",3.5655300000000003,0.786339632102,2.469357733684223
"C[C@@H]1C[NH+](CCC(=O)N(C)CCC#N)CCN1CC(F)(F)F
",-0.10012,0.766155658025,4.715431274412676
"Cc1ccccc1NC(=S)NC(=O)c1ccc(F)cc1
",3.26092,0.8197518832590001,1.6067537074793508
"O=C(/C=C/c1ccco1)C1=C([O-])C(=O)N(CC[NH+]2CCCC2)[C@H]1c1ccccc1F
",0.8776,0.6983303049259999,4.3212822914929685
"CN(CCC#N)c1nc(-c2cccnc2)nc2sc3c(c12)CCCC3
",3.98198,0.687714999611,2.6691918051966645
"Cc1nc(ON)cc2n[nH]c(=O)n12
",-1.02148,0.576331184333,3.3512051346242107
"CN(Cc1ccccc1F)C(=O)C[NH+]1CCCN(CC(F)F)CC1
",0.6398,0.8353329976980001,3.9414137164708007
"CNC(=O)Cc1ccc(NC(=O)N[C@@H](C)c2nnc3ccccn23)cc1
",1.9005,0.656739369839,2.6697570926075525
"COc1ccccc1N1C[C@@H](C(=O)N2CCCc3cc(C)ccc32)CC1=O
",3.33592,0.8240005495999999,2.608912149640497
"COc1cccc(C(=O)N2CCC[C@H]([NH+](C)CCc3ccccc3)C2)c1O
",1.7628,0.8219666734219999,3.640080666175136
"Cc1cc(C)n(CCOC(=O)C2C[C@H](C)O[C@@H](C)C2)n1
",2.24674,0.7956258369499999,3.2806436865417394
"CC[NH+](CC)CCNC(=O)C(=O)Nc1ccc2ccccc2c1
",0.8192,0.702497664112,2.9612640333288636
"O=C(CSc1nc(-c2cc(Br)ccc2O)n[nH]1)NC1CCCCC1
",3.4808,0.641326579764,2.5523966835886807
"O=C(NCc1ccc(Cl)nc1)c1c[nH]nc1-c1ccccc1
",3.0551,0.718939801078,2.3955211937252177
"O=C1CCC(C(=O)N2CCN(CC3CC3)[C@@H]3CS(=O)(=O)C[C@@H]32)=NN1
",-1.0278,0.734522080907,3.6994163093768297
"CCCCCCN1C(=S)NC(=O)[C@@H]([C@H]2NCCC3=c4ccccc4=[NH+][C@@H]32)[C@@H]1O
",-1.4868,0.365639264415,4.9534802429740745
"Cc1cc(C)n2nc(C)c(C(=O)N[C@@H](C)Cc3cccs3)c2n1
",3.07706,0.790852768423,2.9300310650470376
"Cc1ncsc1CN1CCO[C@H](c2cccc(O)c2)C1
",2.73062,0.939145568479,2.9415854445601344
"C[C@@H](Oc1cccc(Cl)c1)C(=O)N[C@@H]1CCSc2ccc(F)cc21
",4.5997,0.822068565475,2.965832369348464
"CCO[C@@H](CCNC(=O)N1CCO[C@H](c2ccc(F)c(F)c2)C1)C(C)C
",3.4989,0.781297748381,3.3719435344601183
"NC(=O)c1ccsc1NC(=O)CN1C(=O)N[C@@]2(CCc3ccccc32)C1=O
",1.179,0.693808017631,3.329179876956092
"O=C(c1cccc(OC[C@H]2CCCN(C(=O)c3ccsc3)C2)c1)N1CCCC1
",3.9153,0.741625724746,2.649086037720858
"CC[C@@H](C)CN(CC)C(=O)CC1CCC(C[NH3+])CC1
",2.3194,0.758407415297,3.474947872432041
"COc1cccc(C(=O)NC(=S)Nc2cc(-c3ccc(CO)o3)ccc2Cl)c1
",4.2277,0.51814342855,2.1954342243121268
"Cc1cc(N2CCC(C(=O)NCc3ccccc3Cl)CC2)n2nc(-c3ccc(F)cc3)cc2n1
",5.03002,0.419615674878,2.4303476544324347
"Cc1ccc(N2C(=O)c3oc4ccc(Br)cc4c(=O)c3[C@@H]2c2ccccc2F)nc1
",5.1478199999999985,0.395147192773,2.8787070584086814
"CCCCCNC(=O)C[C@@H]1CSc2nc(C(C)(C)C)cc(=O)n21
",2.8841,0.635171815433,3.130234052684401
"Cn1cc(NC(=O)c2cc(NC(=O)c3ccccc3)n(C)n2)cn1
",1.6582,0.7692940880679999,2.1696328039900177
"CC1=C(C(=O)NCCc2nc(-c3cccnc3)n[nH]2)[C@@H](C)NC(=O)N1
",0.5007,0.6429159490349999,3.164322671126337
"CS(=O)(=O)Cc1nc(CN2CCCN(CC(F)F)CC2)cs1
",1.4605,0.7827601884759999,2.608799523643251
"COC(=O)N[C@@H](C(=O)NC[C@@](C)(O)c1ccsc1)C(C)C
",1.4524,0.7489325065219999,3.314084863230823
"C#CCOc1ccc(Br)cc1/C=N\NC(=O)c1cccc(C)c1
",3.53342,0.485112276027,2.247899536287443
"Cc1ccsc1C(=O)NCc1ccccc1-c1ccc(C[NH+]2CCCC2)cc1
",3.83222,0.6373007746079999,3.1512394395969974
"C/C=C/C[NH+](CC1CC[NH2+]CC1)C1CC1
",-0.4168,0.5971352637590001,6.071511323891432
"O=C(C[n+]1cc(O)on1)N1CCC[C@H](CCc2ccc(F)c(F)c2)C1
",1.8173,0.8393399946089999,3.3025131369984937
"CC(C)(C)C1CCC(C[NH3+])([C@@H](O)[C@H]2CCCOC2)CC1
",2.2385,0.8368560992020001,4.286727882345937
"CCOC(=O)C[C@@H](C)CNC(=O)N[C@H]1c2ccccc2C[C@@H]1O
",1.5332,0.7002949442749999,3.275449760966397
"COc1ccc(CNC(=O)N[C@@H](c2ccc(F)cc2)C2CCCC2)cc1
",4.565,0.7616875155539999,2.403090098844558
"COC[C@H](C)NC(=O)CSC1=NC(=O)C2=C3CCCC[C@H]3SC2=N1
",2.1514,0.8080879653949999,4.115788025457063
"O=C(Nc1cccc(N2CCCCC2)c1)C(=O)N1C[C@H]2CC=CC[C@@H]2C1
",3.04,0.649351292098,3.196710943367
"O=C(Cn1ccc2ncccc2c1=O)N[C@@H](C(=O)NCc1ccco1)c1ccccc1
",2.1634,0.48186669935,2.753242159137141
"O=C(COc1ccc(Cl)c2ccccc12)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
",2.8307,0.476158624141,2.8724320231566547
"C[NH2+]C[C@@H]1CCN(C(=O)N2CCC[C@H](C)C2)C1
",0.3534,0.76002695308,3.9150556268370114
"CCc1sc([C@@H](C)N[C@H]2CC[NH+](C)C2)cc1C
",1.55652,0.839966026846,5.018595800602349
"O=C(NC[C@@H](O)c1ccccc1Cl)[C@@H]1CCS(=O)(=O)C1
",0.9243,0.8777674899079999,2.981612078150132
"CC(C)[C@@H]1Nc2ccc(Br)cc2NC1=O
",2.8377,0.816888425496,2.905883469272995
"CCCOc1cccc(NC(=O)NC[C@H](O)CO)c1
",0.9501,0.601027928559,2.360243161033136
"C/[NH+]=C(/NCc1ncccc1C)N[C@@H](C)c1ccccc1
",0.8968200000000001,0.5858070488480001,3.2783143836592203
"COc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)Nc3cc(C)ccc3C)C2)cc1
",3.35144,0.816637332847,2.35023014220924
"COc1ccc(C(=O)N2CCCC[C@H]2c2cn[nH]c2)c(O)c1
",2.4913,0.911733628925,2.8532528017324896
"COc1cccc(Nc2nc(C)c(C(=O)Nc3ccccc3)s2)c1
",4.45602,0.6892795114200001,1.8529692588395168
"C[C@@H]([NH2+]CCN(C)C1CCCCC1)c1ccc2[nH]c(=O)[nH]c2c1
",1.7451,0.765277198712,3.7303519348022838
"C[NH+](C)C(C)(C)[C@@H](O)CC[C@@H]1CCCO1
",0.2296,0.7065628771570001,4.3867913945696015
"CC(=O)c1ccc(NC(=O)Cn2nc3ccc(Sc4ccccc4)nn3c2=O)cc1
",2.8835,0.478908916694,2.392191385153218
"C[C@@H](Sc1ccc([N+](=O)[O-])cc1)C(=O)Nc1nccn(C)c1=O
",1.8078,0.511014188068,2.7551417449920934
"COC(=O)c1ccc(C)c(NC(=O)C2C[C@H](C)O[C@@H](C)C2)c1
",2.92372,0.8644617412860001,2.863834325260136
"COC[C@@H]1CCCN1C(=O)Nc1cnccc1C
",2.03272,0.8956860990809999,2.6774967774542593
"Cc1ccc(NC(=O)N(C)Cc2[nH+]ccn2C)cc1C
",2.11994,0.918198047399,3.2543518793075217
"O=C1C[C@H]2C=CC[C@H]2[C@@H](CI)O1
",1.9292,0.318769382579,4.383972590124381
"Cc1ccc(NC(=O)N(C)Cc2[nH+]ccn2C)cc1F
",1.95062,0.920810046869,3.306436075111717
"CN(C)S(=O)(=O)c1ccc(-c2nc(C#N)c(N3CC[NH+](C)CC3)o2)cc1
",-0.20172,0.820166227907,3.4541641048482763
"CN(C)C(=O)c1ccc(N2CCC[C@H]2CCCO)nn1
",0.9197,0.880015953005,2.951808152025082
"Cc1noc(C)c1CSc1ccc([N+](=O)[O-])c2cccnc12
",4.04014,0.395482522884,2.4906375011073525
"CCc1csc(CNC(=O)c2ccc(-c3nc[nH]n3)cc2)n1
",2.4206,0.757490572921,2.696419751417526
"CC(C)N1C[C@@H](C(=O)N2CCC[C@H]3CCCC[C@@H]32)CC1=O
",2.4245,0.784009994626,3.2488208183334684
"C[C@@H](Cc1ccc(Cl)cc1)N(C)C(=O)c1ccc2ncccc2c1
",4.5914,0.6658756881610001,2.4379496758143557
"CC/C(=C\c1ccc([C@H]2C[C@H]2C)o1)CO
",3.1887,0.8083206972310001,3.5566068260893022
"CCCN1CCO[C@H]([C@H]([NH2+]C)c2occc2Br)C1
",1.3872,0.901472080335,4.362439425739502
"O=C(CSc1nnc(-c2cccc(F)c2)n1-c1ccccc1)NCCOc1ccccc1
",4.3607,0.291561386801,2.063668943705265
"O=C(Cc1ccc(O)cc1)N1C[C@@H](C[NH+]2CCCC2)[C@@H](CO)C1
",-0.3197,0.721640209478,4.24820486692134
"Cc1ccc(-c2c(C)nn3c(N4CCN(c5cccc[nH+]5)CC4)cc(C)nc23)cc1
",3.46226,0.518019299984,3.1900496295551672
"CC(C)(CNC(=O)N[C@@H]1CCC[C@@H]1C(N)=O)c1cccc(Cl)c1
",2.5708,0.7693649722849999,3.1125845872010585
"Cc1ccc([C@H](C)[NH2+][C@@H](C)CC(C)C)s1
",3.11552,0.783994157007,4.249880625338834
"COc1ccc(OC)c(CN(C)C(=O)Nc2ccc(F)cc2F)c1
",3.6459,0.882847224886,1.952095041752255
"CCc1c(N)nnn1CC[NH+]1CCCCC1
",-0.5085,0.7527933281,4.476925732873415
"COc1cccc(C(=O)N2CCN(C(=O)c3c[nH]c(=O)[nH]c3=O)CC2)c1
",-0.33,0.8072957916050001,2.1393521448904256
"CC[S@](=O)[C@@H]1CCCC[C@@H]1NC(=O)COc1ccccc1[N+](=O)[O-]
",2.1696,0.599481212595,3.4430660411215035
"CN1C(=O)[C@]2(CCN(C(=O)CCc3ccccc3)C2)c2ccccc21
",2.7659,0.8610211603200001,3.072416993399975
"C[C@@H](NC(=O)[C@@H](C)[NH+]1CCC(C(=O)Nc2ccccc2)CC1)c1ccccc1
",2.1859,0.721582153488,3.586079089659118
"CCn1cnnc1C1CCN(C(=O)c2cc([N+](=O)[O-])c(C)s2)CC1
",2.59592,0.622811716208,2.710438774139272
"CCC[NH+](C1C[C@@H]2CC[C@H](C1)[NH2+]2)[C@@H](C)C1(C)CC1
",0.7267,0.73204327252,7.04304443305803
"CC[C@H](C)Oc1ccc(C[NH2+]C(C)C)cc1
",2.3357,0.786120706323,3.47298196584811
"CC(=O)c1cccc(O[C@@H](C)C(=O)Nc2cc(C(=O)N(C)C)ccc2Cl)c1
",3.6504,0.7459167857860001,2.4142591697436817
"Cn1ncc2c(=O)n(Cc3ccc(NN)nc3)nnc21
",-0.7461,0.497213792739,2.6162072933671467
"C[C@H]1CCCC[C@@H]1OCCN1CCOC[C@@H]1C#N
",1.80608,0.7705568048739999,3.7645026329193882
"O=c1c2ccccc2nc(N/N=C/c2ccc(Cl)o2)n1-c1ccccc1
",4.0781,0.4210295094780001,2.3624890036337014
"C[C@@H]1CN(C(=O)c2c(F)cc(F)cc2F)CC[C@@H]1[NH3+]
",1.1964,0.830875580395,3.6984838030006113
"CC(C)CC[C@@H](C)NC(=O)C1=NN(C)C(=O)CC1
",1.5355,0.815001130469,2.9231983046035808
"COC(=O)c1cc(NC(=O)c2cccc3c2OCCO3)c(F)cc1F
",2.7749,0.857825238314,2.233508159253565
"C[C@@H](C[C@H](O)c1ccco1)NS(=O)(=O)Cc1ccccc1
",2.2112,0.8238700322920001,3.0363624894181958
"O=C(N[C@H](C(=O)[O-])c1ccccc1F)c1ccc(C[NH+]2CCCCC2)cc1
",0.6155,0.797359434384,3.915415446343793
"COc1cc(Br)c(CC(=O)N[C@H](C)c2ccc(-n3ccnc3)cc2)cc1OC
",4.0719,0.574885615336,2.6978299924077263
"CC(C)CNC(=O)[C@H]1CC(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1
",3.8449,0.726612725782,2.854858640530047
"CN(C(=O)CCCCCc1cccs1)c1cccc(C#N)c1
",4.385680000000002,0.681645547747,2.2506684121318123
"CCC(C)(C)[C@H]1CC[C@H](C(=O)[O-])[C@H](SC[C@@H](C)CO)C1
",2.319,0.784842014111,4.4526501700453744
"Cn1cc[nH+]c1-c1ccc(N2CCC[C@H](OCc3cccnc3)C2)nn1
",1.8768,0.706296346855,3.759699593350051
"Cc1cncc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c1
",3.15922,0.933806248813,1.996427884861946
"O=C(c1ccc(COCC(F)(F)F)cc1)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1
",2.7929,0.555670758227,2.510394540367196
"Cc1ccc(-c2nc(C[NH2+][C@H](C)c3nnc4ccccn34)co2)cc1
",2.51732,0.607689921307,3.5707583113109647
"CC(C)NC(=O)CNC(=O)COc1cc(Cl)ccc1Cl
",2.013,0.8469845446250001,1.892700410776051
"COC(=O)c1sc(NC(=O)c2ccc(N(C)C)cc2)c(C(=O)OC)c1C
",2.94802,0.800390155891,2.091724654298826
"CC(C)COc1cncc(N2C[C@H]3CC[C@@H]2C3)n1
",2.5001,0.8181309386579999,4.11351067574814
"C[C@H]1CCCC[C@H]1NC(=O)NC(=O)C[NH+](CCO)Cc1ccccc1
",0.4683,0.5899480182329999,4.07709291431005
"Cc1ccc(NC(=O)CSc2nnc(-c3ccccc3O)n2N)cc1
",2.40372,0.479393448033,2.070358928484336
"C[C@H]1Cc2ccccc2N1C(=O)c1ccc(Br)c(S(=O)(=O)N(C)C)c1
",3.2908,0.7485371832459999,2.665247519765684
"CCOC(=O)[C@H]1CC=CCC1
",1.9058,0.451017365661,2.7131684196235355
"CCc1ccccc1CNC(=O)CNC(=O)NCc1ccc(F)cc1
",2.5037,0.721978872657,1.8747654290260485
"CNC(=O)c1ccc(OC)c(NC(=O)c2ccc3[nH]c(C)c(C)c3c2)c1
",3.40524,0.660011141469,2.0228410279252
"CCC1(CNC(=O)N2CCN(c3ccc(C(N)=O)cc3)CC2)CC1
",1.8073,0.870061601687,2.2518913573769304
"O=c1[nH]c(=S)n(C2CCCC2)c2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)c12
",5.90839,0.512567169993,2.5428045860827826
"CC(=O)N1CSC[C@@H]1C(=O)N1CCN(C[C@@H](O)C(C)(C)C)CC1
",0.459,0.823255428102,3.3828255301290984
"CCCN(CCC)c1ccc([C@H](C)[NH2+]C)c(O)c1
",2.2728,0.7817832096870001,3.631920694713472
"Cc1ccc(CS(=O)(=O)N(C)[C@H]2CCCC[C@@H]2O)cc1
",2.06012,0.929381416274,2.9805497005277526
"CNS(=O)(=O)c1ccc(C)c(C(=O)N[C@@H](C)Cn2ccnc2)c1
",0.91812,0.8324199822589999,2.7277131735635223
"CCN(C)[C@@H](C(=O)OC)c1ccccc1F
",1.9915,0.737671043328,2.6200987734591035
"Cc1cccc(OC(=O)CCCC[C@@H]2SC[C@H]3NC(=O)N[C@@H]32)c1C
",2.9346400000000004,0.35573048444,3.5421486743355226
"Cc1cccc(C)c1NC(=O)C1(NC(=O)[C@H]2C=CN=N2)CCCCC1
",3.4091400000000003,0.862522585402,3.5128771673343535
"COc1ncccc1C(=O)Nc1ccc2c(c1)nc(C1CC1)n2C
",3.1066,0.790934065521,2.219187781365584
"CC[C@@H](C)NC(=O)[C@H](C)Oc1cccc(C[NH2+]C)c1
",1.0618,0.784858733745,3.5567239352665343
"CCNS(=O)(=O)[C@H]1CC[NH+](Cc2ccc(C(C)C)cc2)C1
",0.9065,0.83262747828,4.297526100441888
"CCNC(=O)CCS(=O)(=O)c1cc(Br)ccc1OC
",1.7576,0.85494522551,2.083365685605965
"C[NH2+][C@H](Cc1ccccn1)c1cc(C(F)(F)F)ccc1F
",2.7165,0.8602394961799998,3.455305312041183
"COc1ccc(F)c([C@H]2N[C@@H](C[NH+]3CCCC[C@@H]3[C@@H]3[NH+]=c4ccc(F)cc4=[NH+]3)[C@H](C)O2)c1
",-2.7734,0.423045947878,5.992660868034406
"Cc1c(C(=O)N2CCCCC[C@@H]2c2cccn2C)[nH]c2c1C(=O)CC(C)(C)C2
",4.57422,0.791528618283,3.2540076570021395
"CCc1noc(C[S@@](=O)[C@H](C)C(=O)Nc2ccc(C)c(Cl)c2)n1
",2.86972,0.854095811973,3.3070307410472117
"CCCC[C@@H](CC)C(=O)N[C@H](C)c1cccc(C#N)c1
",3.951880000000001,0.7887752846770001,2.8066973928354457
"COC(=O)[C@@]1(C(C)C)O[C@]12CCO[C@H](C)C2
",1.5221,0.535899302546,4.804634790074208
"COc1ccccc1[C@H]([C@H]([O-])C(=O)c1c[nH]c2ccccc12)N1CCC([NH+]2CCCCC2)CC1
",2.3626,0.530580560153,4.3565671653915
"COc1ccccc1/C=C/C(=O)Nc1ccccc1C(=O)NC(C)(C)C
",3.8754,0.776831372511,2.0008814125405845
"Cc1cccc(NC(=O)CNC(=O)c2cc(C)nn2C)c1
",1.40544,0.90115251244,1.9456414984162544
"COc1ccc2c(CC(=O)Oc3ccc4oc5ccccc5c4c3)coc2c1
",5.4889,0.29947504249,2.2648694583587226
"C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1
",3.70562,0.497762707632,1.849604054500748
"O=C(CSc1nnc(-c2ccc(F)cc2)n1-c1ccccc1)c1ccc2c(c1)OCO2
",4.7771,0.30798102749,2.158886966493352
"CN1/C(=C\C(=O)CN2C(=O)N[C@@](C)(c3ccc(Cl)cc3)C2=O)C(C)(C)c2ccccc21
",3.9876,0.559404609093,3.0686570912638373
"N#Cc1cccc(NC[C@H]2C[C@@H](O)C[NH+]2Cc2ccccc2)n1
",0.58348,0.769797560015,4.4255417816322975
"CCOc1ccccc1NC(=O)NC[C@](C)(O)c1ccc2c(c1)OCO2
",2.8432,0.7336026612180001,2.697060211110669
"C[C@@H]1CCCCN1C(=O)c1ccc(NC(=O)C(=O)NCCCn2cccn2)cc1
",2.0427,0.5785793696670001,2.692949456759397
"Cc1nnc(S[C@@H](C)C(=O)N2CCc3sccc3C2)n(N)c1=O
",0.78752,0.659533528033,3.1053060650470385
"CCn1c(SCC[S@](=O)c2ccccc2)nc2ccccc2c1=O
",3.3163,0.492097702333,2.750233533772251
"CC1(C)Cc2cccc(OCc3nccc(N)n3)c2O1
",2.3513,0.928411834464,2.58003482373152
